DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GH199300000001,GHGE33FL,GH,1993.0,1.0,GH1993DHS,12839.1220703125,14346.47265625,16175.884765625,119.57500457763672,123.72500610351562,167.9499969482422,112.70833587646484,38.676551818847656,40.90082550048828,53.036842346191406,35.592105865478516,0.02752749629752346,0.030693044107427042,0.033773661921264006,26.750335693359375,26.243611653645832,26.289899190266926,26.452728271484375,7.9666666984558105,7.358333587646484,7.449999809265137,7.891666889190674,-9999,2239.3333333333335,2232.5,2207.5,2392.3333333333335,2710.1666666666665,2760.1666666666665,2793.1666666666665,0.0,0.0,0.0,0.0,33.74626865671642,1688.054470486111,12.0,0.0,0.012066309836218665,0.0655815321880325,0.5063458953925212,23.431528727213543,23.80597178141276,23.957448323567707,23.958587646484375,1.5173722700639205,55.59159712357955,1.8822934237393465,3.3565565629438923,15.088438831676136,0.6308218479156494,0.666630744934082,0.48554115295410155,0.45442543029785154,0.8140996932983399,0.9002591133117676,0.5421062469482422,0.48933892250061034,30.875,30.825000762939453,31.30000114440918,31.158334732055664,26.866666793823242,27.116666793823242,27.541667938232422,27.191667556762695,22.908334732055664,23.46666717529297,23.850000381469727,23.266666412353516,0.09386157557975112,21.625,21.464444478352863,20.11272684733073,21.368331909179688,21.625,21.464444478352863,3.0916666984558105,3.0250000953674316,3.1666667461395264,3.1666667461395264,2109.135508,3433.619849,2004.080732,1567.1666666666667,1597.3333333333333,1672.3333333333333,1547.0,1583.3333333333333,1924.1666666666667,1283.3333333333333,0.06100308953261957,0.0,0.0,0.0,27.654172897338867,24.431833267211914,26.894309997558594,27.565673828125,26.79922866821289,25.027965545654297,25.809188842773438,27.749374389648438,27.089645385742188,26.886234283447266,25.99111557006836,25.106517791748047,309.5565610859729,127.75909090909092,9.933116870922047,10.996576665521978,12.281636332417582,13.84787087912088,11605.255859375,12715.833984375,14059.017578125,15681.3466796875,89.11366769719251,97.19913519385027,107.06442179144385,119.14720504679144,12.295832633972168,12.766666412353516,16.16083335876465,12.290833473205566
GH199300000002,GHGE33FL,GH,1993.0,2.0,GH1993DHS,24736.5703125,28123.0,31699.0234375,115.4000015258789,119.19166564941406,159.5749969482422,109.375,36.63492202758789,39.511051177978516,52.03532409667969,34.09090805053711,0.00384490353286646,0.0047491534500365045,0.010978091294598428,26.80431213378906,26.6605712890625,26.509909057617186,26.907525634765626,8.208333015441895,7.491666793823242,7.575000286102295,8.091667175292969,-9999,3602.1,3566.3,3725.4,3651.3,3830.9,3903.0,3883.0,0.0,0.0,0.0,0.0,31.636612021857925,1210.9580078125,12.0,0.0,0.05723825735822193,0.12652078635593952,0.5622455330016135,22.884428405761717,23.42978515625,23.538288879394532,23.816021728515626,0.14163387277738645,46.367347592213115,1.928193639536373,1.9312954261654713,4.942667309703722,0.6335830688476562,0.6423839841570173,0.47755118778773714,0.40821027755737305,0.8536228452410016,0.8832721710205078,0.5502186843327114,0.44555268968854633,31.325000762939453,31.166667938232422,31.641666412353516,31.59166717529297,27.191667556762695,27.399999618530273,27.84166717529297,27.508333206176758,23.116666793823242,23.67500114440918,24.066667556762695,23.5,0.10264250841773088,20.56666717529297,20.724514770507813,18.964544677734374,20.1989990234375,20.56666717529297,20.724514770507813,3.1500000953674316,3.0166666507720947,3.066666603088379,3.2083334922790527,11625.87306,9294.622783,11848.05749,1543.1,1707.2,1622.4,1461.4,1651.9,1970.4,1387.1,0.04161371689676587,0.0,0.0,1.0,27.833999633789062,24.70800018310547,27.227333068847656,27.7826665242513,26.94499969482422,25.463333129882812,26.139999389648438,27.860666910807293,27.27899932861328,26.968666076660156,26.08599853515625,25.342000325520832,276.93715846994536,93.72677595628416,7.508955313756703,8.531896678116622,9.69991124539209,10.933317537282171,24133.3828125,27488.880859375,31173.283203125,34870.76171875,77.41805946892076,88.19228675717213,100.02323471653006,111.89749829234972,13.525833129882812,13.977499961853027,17.46416664123535,13.427499771118164
GH199300000003,GHGE33FL,GH,1993.0,3.0,GH1993DHS,35332.359375,40169.35546875,45277.15234375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.04310249559807055,0.058191951735195147,0.06653588365166735,26.719611031668528,26.450714111328125,26.572402954101562,27.339569091796875,-9999,-9999,-9999,-9999,-9999,3467.5714285714284,3408.0,3490.5714285714284,3485.8571428571427,3696.0,3748.1428571428573,3715.8571428571427,-9999,-9999,-9999,-9999,37.734939759036145,1132.067578125,12.0,0.0,0.050083611181677326,0.12247333728290824,0.5647013457839333,23.097013201032365,23.408809116908483,23.701915196010045,24.147251674107142,0.28103394141564003,43.63819861778846,2.628076171875,4.506169245793269,5.49175790640024,0.6107934951782227,0.6195686340332032,0.44346981048583983,0.3642230987548828,0.8012304306030273,0.8291414260864258,0.4936347961425781,0.3799615383148193,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3412800639068487,20.831429617745535,20.95493425641741,19.474415370396205,20.36690412248884,20.831429617745535,20.95493425641741,-9999,-9999,-9999,-9999,3286.22562,26178.22988,3191.752725,1822.4285714285713,1766.5714285714287,1723.4285714285713,1577.4285714285713,1780.2857142857142,2076.8571428571427,1448.0,0.03149133193783644,0.0,0.0,0.0,27.84673563639323,24.70867919921875,27.372802734375,27.833323160807293,26.989878336588543,25.501698811848957,26.171409606933594,27.77873992919922,27.20787811279297,26.966201782226562,26.02625783284505,25.27764383951823,221.48837209302326,75.70384615384616,16.5961094048187,18.856989503816795,21.43850638120229,24.164554508587788,16713.166015625,17003.876953125,17190.84765625,17114.091796875,75.99378756009615,77.315625,78.16576021634616,77.81676682692307,-9999,-9999,-9999,-9999
GH199300000004,GHGE33FL,GH,1993.0,4.0,GH1993DHS,13898.1025390625,15800.7490234375,17809.91796875,109.56666564941406,112.13333129882812,148.55833435058594,104.56666564941406,34.69129180908203,35.69230651855469,47.412235260009766,32.934383392333984,0.0016802081578894507,0.002710532161253917,0.013721500770955146,26.50567626953125,26.37919921875,26.416842651367187,27.180206298828125,8.233333587646484,7.5,7.583333492279053,8.125,-9999,3557.7,3589.3,3664.3,3629.1,3869.3,3901.4,3887.8,0.0,0.0,0.0,0.0,33.759562841530055,1162.6577845982142,12.0,0.0,0.04953044881451511,0.12219236887293818,0.5647121005535136,22.903564453125,23.277017211914064,23.436671447753906,23.707601928710936,0.16499236893784153,35.16523117315574,2.278074671010502,2.2612768287867144,6.04108166303791,0.6002093553543091,0.6003608107566833,0.4453304409980774,0.3531496524810791,0.7792986035346985,0.790724515914917,0.4943418800830841,0.36364567279815674,31.30000114440918,31.108333587646484,31.575000762939453,31.575000762939453,27.166667938232422,27.33333396911621,27.766666412353516,27.483333587646484,23.066667556762695,23.608333587646484,23.991666793823242,23.450000762939453,0.08281246583853195,20.456500244140624,20.234999084472655,19.30145263671875,20.174832153320313,20.456500244140624,20.234999084472655,3.1583333015441895,3.1416666507720947,3.133333444595337,3.174999952316284,17744.17291,39058.33286,17290.44785,1636.3333333333333,1540.0,1671.4444444444443,1379.2222222222222,1578.0,1885.7777777777778,1335.5555555555557,0.025995655789401363,0.0,0.0,0.0,27.59925079345703,24.473501205444336,27.131500244140625,27.576499938964844,26.709999084472656,25.26249885559082,25.986000061035156,27.451749801635742,26.982500076293945,26.697999954223633,25.787250518798828,24.993999481201172,193.14754098360655,77.94535519125684,4.701957968540549,5.342503115574732,6.073890829214142,6.846226096472855,18821.044921875,19188.107421875,19440.23828125,19394.9140625,59.986402834699454,61.15631403688525,61.95991290983606,61.815461705942624,14.295832633972168,14.66333293914795,18.13083267211914,14.088333129882812
GH199300000005,GHGE33FL,GH,1993.0,5.0,GH1993DHS,64771.4140625,73638.609375,83002.234375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.04008243896149017,0.05802313836066277,0.059700759775909315,27.800954818725586,27.709999084472656,27.44268798828125,27.296043395996094,-9999,-9999,-9999,-9999,-9999,3423.5,3485.5,3552.0,3745.25,4141.125,4133.75,4116.125,-9999,-9999,-9999,-9999,37.37133550488599,1332.069110576923,12.0,1.7103475332260132,0.031042770699547164,0.09937574889569731,0.5265434293963277,23.819454193115234,24.05208396911621,24.151554107666016,24.0234375,0.28011488303160054,72.41341145833333,5.144384139623398,9.478787935697115,10.152837508764023,0.5560848529522235,0.5413446426391602,0.4245264713580792,0.31452098259559047,0.6941619286170373,0.6744723686805139,0.4611665652348445,0.309687797839825,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5231422204940844,20.860416412353516,20.75083351135254,19.837955474853516,20.394166946411133,20.860416412353516,20.75083351135254,-9999,-9999,-9999,-9999,5536.927413,72102.91307,5183.478217,1372.2222222222222,1104.888888888889,1401.888888888889,1023.7777777777778,1316.4444444444443,1473.3333333333333,1106.4444444444443,0.021475521671655513,1.0,1.0,1.0,27.29509735107422,24.123836517333984,26.899499893188477,27.434213638305664,26.470966339111328,24.91683578491211,25.71763801574707,27.252609252929688,26.707643508911133,26.630661010742188,25.56845474243164,24.751121520996094,108.78205128205128,15.958333333333334,24.303342423349058,27.614177967767297,31.394549675707548,35.38657134433962,43238.046875,45963.0390625,48677.05078125,50919.5703125,162.12502504006412,172.33870442708334,182.50936498397436,190.90998096955127,-9999,-9999,-9999,-9999
GH199300000006,GHGE33FL,GH,1993.0,6.0,GH1993DHS,1731.098388671875,1968.08544921875,2218.34033203125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.821348762512207,0.8354488372802734,0.826326560974121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2318,2305,2260,2897,3403,3526,3501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.36531269550323486,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0920500670160566,7.766032627650669,4.090810775756836,9.20607430594308,4.289853504725865,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.67531783492477,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,718.5395586,69993.44653,414.8995117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.022958815097808838,3.0,3.0,3.0,27.630769729614258,24.48653793334961,27.09038543701172,27.769229888916016,26.75,25.251922607421875,26.03653907775879,27.615385055541992,27.075000762939453,27.01730728149414,25.940383911132812,25.06730842590332,8.142857142857142,0.14285714285714285,23.524926321847097,26.72971670968192,30.389009748186385,34.25317164829799,8706.26171875,11459.630859375,14988.9453125,19305.349609375,1544.030552455357,2032.3325892857142,2658.246651785714,3423.748604910714,-9999,-9999,-9999,-9999
GH199300000007,GHGE33FL,GH,1993.0,7.0,GH1993DHS,387952.5,441063.09375,497147.125,97.375,101.04167175292969,131.35833740234375,92.94166564941406,31.495956420898438,33.03814697265625,42.3736572265625,29.583555221557617,0.0798331167962816,0.11237255732218425,0.14216233624352348,27.91290961371528,27.69043646918403,27.645555284288193,27.703265719943577,7.9083333015441895,7.1666669845581055,7.225000381469727,7.783333778381348,-9999,3124.222222222222,3357.8888888888887,3502.5555555555557,3615.3333333333335,3972.6666666666665,4063.4444444444443,4040.6666666666665,0.0,0.0,0.0,0.0,48.2398753894081,1212.2661508413462,11.0,0.04981893301010132,0.014101664227880254,0.07674544515080285,0.4894003476419912,23.74903021918403,24.02892388237847,24.260740492078995,24.172743055555557,0.37270346087609935,157.4536980726048,8.031562119900823,5.638245725346183,10.866149536863773,0.5319366455078125,0.4741826057434082,0.35960835676926833,0.26888451209435094,0.647152460538424,0.5558302585895245,0.3609612171466534,0.24895174686725324,30.96666717529297,30.783334732055664,31.258333206176758,31.25,27.0,27.183334350585938,27.616666793823242,27.325000762939453,23.058334350585938,23.616666793823242,24.03333282470703,23.46666717529297,0.5672521201208178,20.875925699869793,20.642222086588543,19.585152520073784,20.367406209309895,20.875925699869793,20.642222086588543,3.0916666984558105,3.058333396911621,3.1000001430511475,3.1416666507720947,5628.28389,50773.67444,5713.33424,1453.111111111111,1219.111111111111,1378.5555555555557,1062.2222222222222,1296.2222222222222,1594.0,1140.4444444444443,0.016196920264581714,1.0,1.0,1.0,27.50617218017578,24.379730224609375,26.960835774739582,27.64538065592448,26.629788716634113,25.07123565673828,25.942860921223957,27.576642354329426,27.026204427083332,26.8756586710612,25.81909434000651,25.03814951578776,91.05970149253731,18.907185628742514,149.83816964285714,170.25055803571428,193.55782645089286,218.1699683779762,139463.5625,181984.546875,236435.125,302937.125,489.93642723880595,639.3612873134329,830.7099813432836,1064.412593283582,13.457499504089355,13.950833320617676,17.039165496826172,13.37833309173584
GH199300000008,GHGE33FL,GH,1993.0,8.0,GH1993DHS,7365.1494140625,8373.4375,9438.1728515625,109.56666564941406,112.13333129882812,148.55833435058594,104.56666564941406,34.69129180908203,35.69230651855469,47.412235260009766,32.934383392333984,0.0003660634919336647,0.004516305817160637,0.01498361302029555,26.28599853515625,26.296878051757812,26.53133544921875,26.79093017578125,8.233333587646484,7.5,7.583333492279053,8.125,-9999,3301.3,3290.5,3340.7,3297.8,3503.1,3588.0,3566.6,0.0,0.0,0.0,0.0,31.767379679144383,1206.010463169643,12.0,0.21796205639839172,0.0693962170150088,0.14152208972022312,0.5859603155450337,22.819271850585938,23.122271728515624,23.38641815185547,23.46538391113281,0.18815861666266293,30.289506392045453,2.47637972092246,2.088876816040692,6.205960686831551,0.5746585300990513,0.5643820762634277,0.4086417130061558,0.3129093987601144,0.7403950691223145,0.7268120901925224,0.44175069672720774,0.3109583173479353,31.30000114440918,31.108333587646484,31.575000762939453,31.575000762939453,27.166667938232422,27.33333396911621,27.766666412353516,27.483333587646484,23.066667556762695,23.608333587646484,23.991666793823242,23.450000762939453,0.25733611998561273,20.24149932861328,20.139834594726562,19.352545166015624,19.947665405273437,20.24149932861328,20.139834594726562,3.1583333015441895,3.1416666507720947,3.133333444595337,3.174999952316284,39811.77053,47245.65725,39340.24743,1557.7,1503.8,1549.9,1244.0,1559.1,1766.9,1176.2,0.23236126823221298,0.0,0.0,0.0,27.449501037597656,24.396499633789062,26.77450180053711,27.381999969482422,26.532249450683594,25.03474998474121,25.816749572753906,27.405250549316406,26.920499801635742,26.58074951171875,25.778499603271484,25.0107479095459,205.97860962566844,107.06149732620321,2.2389166159707994,2.5439232998206966,2.892185899077869,3.259945728739754,21895.990234375,22638.4140625,23259.19140625,23531.55859375,68.48218165106952,70.80430627506685,72.74594752673796,73.5979069184492,14.295832633972168,14.66333293914795,18.13083267211914,14.088333129882812
GH199300000009,GHGE33FL,GH,1993.0,9.0,GH1993DHS,63643.640625,72356.4453125,81557.0390625,85.23333740234375,94.19166564941406,119.58333587646484,82.51667022705078,26.63541603088379,29.902116775512695,37.272727966308594,25.455013275146484,0.12070470518064669,0.16045258817299404,0.1830974728187208,29.044915771484376,28.38516845703125,28.1856689453125,28.14329833984375,7.525000095367432,6.625,6.675000190734863,7.266666889190674,-9999,3629.7,3720.4,3865.0,3950.7,4215.2,4383.2,4340.5,0.0,0.0,0.0,0.0,38.067092651757186,1176.3251953125,11.0,0.0,0.0018357633574723232,0.05968940194630405,0.49795026109779345,24.481002807617188,24.348333740234374,24.697915649414064,24.469566345214844,1.1135201159818673,125.18607735339506,8.270816755883487,3.3565685130931713,10.095899040316358,0.5235968317304339,0.441314629146031,0.3974710873195103,0.29407293455941336,0.6193249566214425,0.49338790348597933,0.4112232412610735,0.278799193246024,30.625,30.350000381469727,30.84166717529297,30.858333587646484,26.83333396911621,27.016666412353516,27.46666717529297,27.191667556762695,23.100000381469727,23.725000381469727,24.166667938232422,23.59166717529297,0.21518946617356943,21.210166931152344,20.79583282470703,19.917091369628906,20.3114990234375,21.210166931152344,20.79583282470703,3.200000047683716,3.1500000953674316,3.2083332538604736,3.241666793823242,6711.18565,28808.92445,4926.346746,1305.5,1030.2,1319.8,934.9,1148.2,1428.7,985.8,0.0642854128128443,1.0,1.0,1.0,27.716060638427734,24.36846923828125,27.096195220947266,27.827041625976562,26.798603057861328,25.004337310791016,26.032123565673828,27.875673294067383,27.25774383544922,26.933521270751953,25.934112548828125,25.182296752929688,125.79320987654322,21.55246913580247,24.52754356971154,27.868918269230768,31.684167668269232,35.713013822115386,65687.4609375,74400.78125,83740.5625,92812.140625,237.21571180555554,268.6819540895062,302.41063850308643,335.17066936728395,12.278332710266113,12.574166297912598,15.507499694824219,12.658332824707031
GH199300000010,GHGE33FL,GH,1993.0,10.0,GH1993DHS,191218.90625,217396.71875,245040.140625,85.23333740234375,94.19166564941406,119.58333587646484,82.51667022705078,26.63541603088379,29.902116775512695,37.272727966308594,25.455013275146484,0.18672656183657438,0.2755398625912874,0.311053466796875,28.567303975423176,28.086008707682293,28.69055684407552,28.29419199625651,7.525000095367432,6.625,6.675000190734863,7.266666889190674,-9999,3100.6666666666665,3184.5,3342.1666666666665,3674.6666666666665,4091.0,4271.5,4255.333333333333,0.0,0.0,0.0,0.0,48.98015873015873,1176.3251953125,11.0,0.03898239880800247,0.0009481857092572258,0.0523125040234915,0.45139441571146643,24.336985270182293,24.421061197916668,25.08208465576172,24.673622131347656,1.3700374074643025,170.2823033707865,108.27604166666667,4.012646850128745,88.56326076779027,0.47755406119606714,0.37481221285733307,0.3602603565562855,0.27321564067493787,0.5361980524930087,0.3901518474925648,0.35692533579739655,0.2511865225705234,30.625,30.350000381469727,30.84166717529297,30.858333587646484,26.83333396911621,27.016666412353516,27.46666717529297,27.191667556762695,23.100000381469727,23.725000381469727,24.166667938232422,23.59166717529297,2.9256413491924156,21.473612467447918,21.053054809570312,20.106666564941406,20.75611114501953,21.473612467447918,21.053054809570312,3.200000047683716,3.1500000953674316,3.2083332538604736,3.241666793823242,4393.319833,22378.28766,3915.847662,1226.3333333333333,836.8333333333334,1215.8333333333333,832.8333333333334,1068.5,1283.0,867.8333333333334,0.06277632713317871,1.0,1.0,1.0,27.848215738932293,24.490765889485676,27.27361806233724,27.959213256835938,26.955098470052082,25.074495951334637,26.132863362630207,28.066070556640625,27.36547597249349,27.100789388020832,26.077051798502605,25.321090698242188,35.61048689138577,7.059925093632959,86.88206914645522,98.71797749533582,112.2324510261194,126.50352728544776,131296.890625,155077.375,182117.578125,210719.09375,579.2222612359551,684.189138576779,803.5545411985019,929.8266619850187,12.278332710266113,12.574166297912598,15.507499694824219,12.658332824707031
