DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
NM200000000001,NMGE42FL,NM,2000.0,1.0,NM2000DHS,10894.4931640625,11831.701171875,13290.890625,59.55833435058594,47.991668701171875,68.30833435058594,44.59166717529297,16.1696834564209,11.825461387634277,18.461711883544922,10.987679481506348,0.09338152408599854,0.13948975006739298,0.17798485358556113,33.75,35.5283317565918,32.211666107177734,35.18000030517578,14.991666793823242,16.28333282470703,15.541666984558105,17.075000762939453,5.0,2733,2653,2800,2867,3077,2858,2915,0.14499999582767487,0.19249999523162842,0.17499999701976776,0.4216666519641876,58.25,3064.485595703125,6,0.0,0.06536519505596641,0.3301725305734663,0.3958929395435766,25.042999267578125,26.65416717529297,24.68833351135254,26.28416633605957,4.868440628051758,7.76280403137207,1.7794300317764282,0.06984975188970566,0.023576073348522186,0.10500650107860565,0.0638369470834732,0.03615359961986542,0.031204162165522575,0.06417175382375717,0.03543151915073395,0.01905553787946701,0.01685911789536476,30.625,32.650001525878906,31.541667938232422,32.34166717529297,23.108333587646484,24.483333587646484,23.758333206176758,23.78333282470703,15.633333206176758,16.366666793823242,16.0,15.266667366027832,5.498659164186508,17.165000915527344,17.388334274291992,16.336000442504883,17.780000686645508,17.165000915527344,17.388334274291992,3.683333396911621,4.058333396911621,3.700000047683716,4.058333396911621,1131.542268,56831.47265,294683.8652,623,607,486,751,562,730,467,1.411218285560608,1.0,2.0,2.0,22.56599998474121,19.059999465942383,24.10900115966797,23.993000030517578,24.43000030517578,15.743000030517578,16.29400062561035,23.97599983215332,19.06800079345703,26.196001052856445,26.855998992919922,23.7549991607666,426.875,167.3125,77.4029541015625,82.92335611979166,90.04647623697916,101.14462076822916,5584.7568359375,6347.646484375,7259.1484375,8535.22265625,444.26300048828125,504.9500732421875,577.474609375,678.9910888671875,5.953332901000977,5.964166641235352,6.1483330726623535,5.235833168029785
NM200000000002,NMGE42FL,NM,2000.0,2.0,NM2000DHS,15039.541015625,16275.7578125,18243.31640625,59.55833435058594,47.991668701171875,68.30833435058594,44.59166717529297,16.1696834564209,11.825461387634277,18.461711883544922,10.987679481506348,0.005048432520457676,0.029344729014805386,0.052374103239604404,33.75,35.5283317565918,32.211666107177734,35.18000030517578,14.991666793823242,16.28333282470703,15.541666984558105,17.075000762939453,5.0,2733.0,2653.0,2800.0,2867.0,3077.0,2858.0,2915.0,0.14499999582767487,0.19249999523162842,0.17499999701976776,0.4216666519641876,52.714285714285715,3064.485595703125,6.0,0.0,0.0,0.0,0.0,25.042999267578125,26.65416717529297,24.68833351135254,26.28416633605957,4.022071293422154,0.9069183894566127,1.0432275363377161,0.018886804580688477,0.0065739814724240985,0.05775921046733856,0.039640530943870544,0.0364493653178215,0.034161150455474854,0.03164512291550636,0.020848236978054047,0.018983611837029457,0.018333157524466515,30.625,32.650001525878906,31.541667938232422,32.34166717529297,23.108333587646484,24.483333587646484,23.758333206176758,23.78333282470703,15.633333206176758,16.366666793823242,16.0,15.266667366027832,4.016177269720262,17.165000915527344,17.388334274291992,16.336000442504883,17.780000686645508,17.165000915527344,17.388334274291992,3.683333396911621,4.058333396911621,3.700000047683716,4.058333396911621,4506.292638,57962.17963,294837.5839,590.0,555.0,459.0,732.0,539.0,691.0,447.0,1.8754828316824776,0.0,2.0,2.0,22.56599998474121,19.059999465942383,24.10900115966797,23.993000030517578,24.43000030517578,15.743000030517578,16.29400062561035,23.97599983215332,19.06800079345703,26.196001052856445,26.855998992919922,23.7549991607666,429.42857142857144,182.5,87.74575369698661,93.71302141462054,101.41603306361607,113.67609514508929,13537.6806640625,15381.2744140625,17589.111328125,20683.98046875,1178.2970145089287,1338.7603236607142,1530.9266183035713,1800.2989676339287,5.953332901000977,5.964166641235352,6.1483330726623535,5.235833168029785
NM200000000003,NMGE42FL,NM,2000.0,3.0,NM2000DHS,18519.5859375,20041.8515625,22464.69140625,59.55833435058594,47.991668701171875,68.30833435058594,44.59166717529297,16.1696834564209,11.825461387634277,18.461711883544922,10.987679481506348,0.039799894605364115,0.08258123908724103,0.1223534175327846,33.75,35.5283317565918,32.211666107177734,35.18000030517578,14.991666793823242,16.28333282470703,15.541666984558105,17.075000762939453,5.0,2733.0,2653.0,2800.0,2867.0,3077.0,2858.0,2915.0,0.14499999582767487,0.19249999523162842,0.17499999701976776,0.4216666519641876,54.8125,3064.485595703125,6.0,0.0,0.0,0.0,0.0,25.042999267578125,26.65416717529297,24.68833351135254,26.28416633605957,4.217038631439209,0.7282539010047913,1.0319721698760986,0.023199040442705154,0.006714633200317621,0.05775921046733856,0.039640530943870544,0.0364493653178215,0.034161150455474854,0.03164512291550636,0.020848236978054047,0.018983611837029457,0.018333157524466515,30.625,32.650001525878906,31.541667938232422,32.34166717529297,23.108333587646484,24.483333587646484,23.758333206176758,23.78333282470703,15.633333206176758,16.366666793823242,16.0,15.266667366027832,4.643355305989584,17.165000915527344,17.388334274291992,16.336000442504883,17.780000686645508,17.165000915527344,17.388334274291992,3.683333396911621,4.058333396911621,3.700000047683716,4.058333396911621,3900.523673,58601.19391,293907.6496,590.0,555.0,459.0,732.0,539.0,691.0,447.0,1.9527686834335327,2.0,2.0,2.0,22.56599998474121,19.059999465942383,24.10900115966797,23.993000030517578,24.43000030517578,15.743000030517578,16.29400062561035,23.97599983215332,19.06800079345703,26.196001052856445,26.855998992919922,23.7549991607666,427.0,181.8125,126.08848353794643,134.66331263950892,145.73233468191964,163.34974888392858,17468.109375,19846.92578125,22694.38671875,26688.5625,1330.33544921875,1511.5010986328125,1728.35791015625,2032.546142578125,5.953332901000977,5.964166641235352,6.1483330726623535,5.235833168029785
NM200000000004,NMGE42FL,NM,2000.0,4.0,NM2000DHS,4883.162109375,5357.6630859375,6055.958984375,59.55833435058594,47.991668701171875,68.30833435058594,44.59166717529297,16.1696834564209,11.825461387634277,18.461711883544922,10.987679481506348,0.032050031882065996,0.0524486074080834,0.06730696788200966,33.19727325439453,35.45500183105469,31.15999984741211,34.78333282470703,14.991666793823242,16.28333282470703,15.541666984558105,17.075000762939453,5,2423,2448,2529,2584,2760,2678,2650,0.14499999582767487,0.19249999523162842,0.17499999701976776,0.4216666519641876,56.214285714285715,3064.485595703125,6,0.0,0.06840813825609021,0.33142514149419133,0.3929101569808794,24.914636611938477,26.690000534057617,24.2983341217041,26.08333396911621,6.881616319928851,10.766735621861049,2.141962323869978,0.1094977855682373,0.1603407178606306,0.10754222422838211,0.063802570104599,0.037921030074357986,0.03232483193278313,0.06524926424026489,0.03471062332391739,0.019682295620441437,0.017012402415275574,30.625,32.650001525878906,31.541667938232422,32.34166717529297,23.108333587646484,24.483333587646484,23.758333206176758,23.78333282470703,15.633333206176758,16.366666793823242,16.0,15.266667366027832,2.6490086873372394,17.43666648864746,17.383333206176758,16.631999969482422,17.924999237060547,17.43666648864746,17.383333206176758,3.683333396911621,4.058333396911621,3.700000047683716,4.058333396911621,774.0348611,58625.63706,292675.8889,616,593,473,744,562,719,458,1.3565897260393416,1.0,1.0,1.0,22.56599998474121,19.059999465942383,24.10900115966797,23.993000030517578,24.43000030517578,15.743000030517578,16.29400062561035,23.97599983215332,19.06800079345703,26.196001052856445,26.855998992919922,23.7549991607666,424.7142857142857,159.78571428571428,46.768014090401785,50.331595284598215,54.927215576171875,61.884674072265625,3043.875,3459.95068359375,3956.692626953125,4651.61572265625,278.15244838169644,316.17703683035717,361.593017578125,425.1011439732143,5.953332901000977,5.964166641235352,6.1483330726623535,5.235833168029785
NM200000000005,NMGE42FL,NM,2000.0,5.0,NM2000DHS,35.97092056274414,38.927650451660156,43.633567810058594,54.31666564941406,43.17500305175781,67.75,31.16666603088379,14.71331787109375,10.638604164123535,18.22869873046875,7.663934230804443,0.0,0.0,0.0,34.05413263494318,35.59575861150568,34.18802989612926,35.70939497514205,14.891666412353516,16.149999618530273,15.483333587646484,16.975000381469727,5.0,2571.7272727272725,2587.5454545454545,2627.0,2759.3636363636365,2869.6363636363635,2672.0,2690.090909090909,0.08416666835546494,0.11833333224058151,0.09083332866430283,0.2983333170413971,7.025906735751295,5482.46484375,5.0,0.0,0.0,0.0,0.0,24.99313077059659,26.52522693980824,25.729775168678977,26.591741388494317,0.03326382079681793,0.030015489652559353,0.01055482022173993,0.00024634744826849405,1.5621264646579694e-05,0.09646345674991608,0.07065907120704651,0.05183112621307373,0.03818673640489578,0.06883803009986877,0.049273908138275146,0.0326625294983387,0.02424369752407074,30.875,32.891666412353516,31.83333396911621,32.650001525878906,23.391666412353516,24.78333282470703,24.075000762939453,24.133333206176758,15.983333587646484,16.741666793823242,16.350000381469727,15.675000190734863,0.0,17.271514892578125,17.474090576171875,15.932133067737926,17.45469804243608,17.271514892578125,17.474090576171875,3.691666603088379,4.058333396911621,3.7166666984558105,4.066666603088379,26592.50607,0,268881.988,528.5833333333334,541.5833333333334,491.1666666666667,761.0,603.5,755.5833333333334,401.8333333333333,0.0970434213613535,0.0,0.0,0.0,23.070332845052082,20.261667887369793,25.347999572753906,24.833999633789062,25.322667439778645,16.92199961344401,17.177000681559246,24.64600118001302,19.931666056315105,27.100667317708332,27.84466552734375,24.974334716796875,1119.2233766233767,320.05974025974024,0.009512658597264622,0.010159580750453135,0.010994675839774712,0.012323809773266163,24.89426040649414,26.257720947265625,27.94607162475586,30.505260467529297,0.07902531809621043,0.08335353306361608,0.08871310345538251,0.09683709082665382,5.666666507720947,5.549166202545166,6.233333110809326,4.583333492279053
NM200000000006,NMGE42FL,NM,2000.0,6.0,NM2000DHS,2221.98486328125,2406.118408203125,2695.38818359375,54.31666564941406,43.17500305175781,67.75,31.16666603088379,14.71331787109375,10.638604164123535,18.22869873046875,7.663934230804443,7.561522607619946e-05,0.00013355035573626176,0.00012935186998966412,33.73651377360026,37.11569468180338,31.034584045410156,33.362220764160156,14.891666412353516,16.149999618530273,15.483333587646484,16.975000381469727,5.0,2638.1666666666665,2611.8333333333335,2697.6666666666665,2905.0,2938.6666666666665,2919.9166666666665,2831.6666666666665,0.08416666835546494,0.11833333224058151,0.09083332866430283,0.2983333170413971,18.515463917525775,5752.5361328125,5.0,0.0,0.0,0.0,0.0,24.201385498046875,26.32257080078125,24.323262532552082,25.09520721435547,1.217099148081017,0.5624247651480158,0.399305799626446,0.006612649000702297,0.0015927539386602172,0.04855217302546782,0.03946375846862793,0.02933920656933504,0.020083196022931266,0.027005847762612736,0.022353692966348985,0.015712397940018597,0.010648992131738103,30.875,32.891666412353516,31.83333396911621,32.650001525878906,23.391666412353516,24.78333282470703,24.075000762939453,24.133333206176758,15.983333587646484,16.741666793823242,16.350000381469727,15.675000190734863,0.005319676868656139,17.611944834391277,16.828194936116535,14.666255950927734,15.529444376627604,17.611944834391277,16.828194936116535,3.691666603088379,4.058333396911621,3.7166666984558105,4.066666603088379,2971.760614,3870.87327,259721.6824,564.4,485.1,441.9,746.1,550.7,683.7,343.3,0.08975374667993855,0.0,0.0,0.0,23.257999420166016,20.187747955322266,25.441749572753906,24.999500274658203,25.30099868774414,17.183250427246094,17.479999542236328,24.886999130249023,20.208999633789062,27.026500701904297,27.330501556396484,24.524749755859375,640.8431876606684,301.9485861182519,0.5695283240878705,0.6083889204202239,0.6588204767286163,0.7380094233247423,1509.049560546875,1598.989501953125,1706.6348876953125,1870.004638671875,4.745510699509961,5.028348554988753,5.366868673682519,5.880622138094473,5.666666507720947,5.549166202545166,6.233333110809326,4.583333492279053
NM200000000007,NMGE42FL,NM,2000.0,7.0,NM2000DHS,2703.556396484375,2925.78271484375,3279.477294921875,58.20000076293945,46.16666793823242,69.20833587646484,33.5,15.908884048461914,11.541666984558105,18.662921905517578,8.357588768005371,0.0015478317118898222,0.003337391946889177,0.005071259752104554,33.78681945800781,35.461804707845054,32.45472208658854,35.30278015136719,15.033333778381348,16.316667556762695,15.591667175292969,17.125,5.0,2679.75,2767.6666666666665,2831.1666666666665,2992.8333333333335,3158.0,3029.4166666666665,3053.3333333333335,0.12333332747220993,0.18083332479000092,0.1599999964237213,0.40833333134651184,10.54308093994778,1431.393275669643,6.0,0.0,0.0,0.0,0.0,24.608240763346355,26.24305470784505,24.558680216471355,26.137776692708332,1.6105944282392297,1.0128000124938805,0.444355618549078,0.01471456223928586,0.00157549860583273,0.08117523193359374,0.06683910687764485,0.0535424550374349,0.043249106407165526,0.05208303928375244,0.043570852279663085,0.03163092931111654,0.02647999127705892,30.55000114440918,32.55833435058594,31.491666793823242,32.29999923706055,23.008333206176758,24.383333206176758,23.666667938232422,23.70833396911621,15.516667366027832,16.241666793823242,15.90000057220459,15.175000190734863,0.019272198615136085,16.662639617919922,16.9727783203125,15.429665883382162,17.02430597941081,16.662639617919922,16.9727783203125,3.6583333015441895,4.0,3.7083332538604736,4.008333206176758,19091.57001,24652.77529,306798.2482,577.3333333333334,614.0,474.6666666666667,725.9166666666666,614.3333333333334,836.9166666666666,476.4166666666667,0.24785305252274395,0.0,0.0,0.0,22.605749130249023,19.61425018310547,24.58599853515625,24.202999114990234,24.68975067138672,16.296751022338867,16.66724967956543,24.140499114990234,19.39875030517578,26.495498657226562,27.17074966430664,24.276498794555664,663.6422976501306,258.3864229765013,0.7265031165683392,0.775909974402988,0.8396880946208521,0.9411970315520296,3673.1533203125,3882.864501953125,4131.521484375,4521.7763671875,11.703304758893603,12.37147749061684,13.16373995390013,14.407155168896868,5.921666622161865,5.869999885559082,6.4708333015441895,4.909999847412109
NM200000000008,NMGE42FL,NM,2000.0,8.0,NM2000DHS,65.7017822265625,71.1023178100586,79.69779968261719,54.31666564941406,43.17500305175781,67.75,31.16666603088379,14.71331787109375,10.638604164123535,18.22869873046875,7.663934230804443,0.0,0.0,0.0,34.06983254172585,35.5753007368608,34.33681973544034,35.6736366965554,14.891666412353516,16.149999618530273,15.483333587646484,16.975000381469727,5.0,2565.090909090909,2588.5454545454545,2637.818181818182,2766.181818181818,2878.3636363636365,2694.7272727272725,2693.5454545454545,0.08416666835546494,0.11833333224058151,0.09083332866430283,0.2983333170413971,8.108527131782946,5135.229910714285,5.0,0.0,0.0,0.0,0.0,24.95071133700284,26.475530450994317,25.786060680042613,26.501514781605113,0.08419479607300437,0.06186932973911108,0.01625684505917248,0.00030961580613116525,2.0836581297489026e-06,0.10142052173614502,0.07275371998548508,0.052066221833229065,0.03913794457912445,0.07298460602760315,0.05057760328054428,0.03279843181371689,0.02491106279194355,30.875,32.891666412353516,31.83333396911621,32.650001525878906,23.391666412353516,24.78333282470703,24.075000762939453,24.133333206176758,15.983333587646484,16.741666793823242,16.350000381469727,15.675000190734863,0.0,17.235301624644887,17.32939286665483,15.831587357954545,17.37575739080256,17.235301624644887,17.32939286665483,3.691666603088379,4.058333396911621,3.7166666984558105,4.066666603088379,23870.90801,0,268588.4833,538.0909090909091,567.4545454545455,507.1818181818182,782.6363636363636,613.2727272727273,777.5454545454545,419.0,0.09997642596150927,0.0,0.0,0.0,23.11775016784668,20.30900001525879,25.384998321533203,24.901748657226562,25.335500717163086,16.967998504638672,17.201499938964844,24.687999725341797,19.973251342773438,27.094249725341797,27.848751068115234,24.98149871826172,1097.3134715025906,307.4507772020725,0.016450858240976383,0.017569621820100315,0.019013806787460886,0.0213123641088995,24.960573196411133,26.32766342163086,28.02051544189453,30.586517333984375,0.07902531796786452,0.08335352685167381,0.08871310733142912,0.09683708823406635,5.666666507720947,5.549166202545166,6.233333110809326,4.583333492279053
NM200000000009,NMGE42FL,NM,2000.0,9.0,NM2000DHS,2639.9765625,2856.976806640625,3202.353515625,59.55833435058594,47.991668701171875,68.30833435058594,44.59166717529297,16.1696834564209,11.825461387634277,18.461711883544922,10.987679481506348,1.2717806985453954e-05,2.5094770604655855e-05,8.320208816301256e-05,35.22074196555398,36.22878750887784,31.293637362393465,35.06863680752841,14.991666793823242,16.28333282470703,15.541666984558105,17.075000762939453,5.0,2396.0,2508.6363636363635,2597.0,2676.2727272727275,2822.7272727272725,2689.909090909091,2720.2727272727275,0.14499999582767487,0.19249999523162842,0.17499999701976776,0.4216666519641876,20.088082901554404,3064.4853515625,6.0,0.0,0.0,0.0,0.0,25.07955377752131,26.456060236150567,24.90060702237216,26.275834517045453,1.8692383444988665,1.058407798332254,0.4200055216260525,0.013520156781290479,0.0008820428903856426,0.05179725090662638,0.04400490125020345,0.03669191201527913,0.02837759256362915,0.027862117687861124,0.024123358726501464,0.01934524377187093,0.015124809741973878,30.625,32.650001525878906,31.541667938232422,32.34166717529297,23.108333587646484,24.483333587646484,23.758333206176758,23.78333282470703,15.633333206176758,16.366666793823242,16.0,15.266667366027832,0.0014744247421670626,18.50757668235085,17.483029452237215,14.938362815163352,16.683332963423297,18.50757668235085,17.483029452237215,3.683333396911621,4.058333396911621,3.700000047683716,4.058333396911621,21664.32528,47891.32602,294590.1141,619.0833333333334,496.5,422.75,720.1666666666666,543.0833333333334,650.5833333333334,387.75,0.15811477423949563,1.0,1.0,0.0,23.074750900268555,19.872499465942383,24.868249893188477,24.54975128173828,24.98550033569336,16.72249984741211,17.188751220703125,24.569499969482422,19.89349937438965,26.8177490234375,27.32925033569336,24.396751403808594,539.2512953367876,235.47668393782382,0.7256434575425392,0.7749918193717278,0.8386944675944863,0.9400832890215969,1894.682861328125,2006.497314453125,2137.23046875,2341.66162109375,5.99060501335816,6.344139613018135,6.757491195757772,7.403859192843265,5.953332901000977,5.964166641235352,6.1483330726623535,5.235833168029785
NM200000000010,NMGE42FL,NM,2000.0,10.0,NM2000DHS,1631.874267578125,1766.010498046875,1979.5015869140625,59.55833435058594,47.991668701171875,68.30833435058594,44.59166717529297,16.1696834564209,11.825461387634277,18.461711883544922,10.987679481506348,0.0013782074586826168,0.0018755073427025829,0.0025810268399091172,34.09358354048295,35.49075594815341,32.35045276988637,34.85787686434659,14.991666793823242,16.28333282470703,15.541666984558105,17.075000762939453,5.0,2593.0,2623.3636363636365,2722.3636363636365,2853.6363636363635,3023.0,2862.090909090909,2925.3636363636365,0.14499999582767487,0.19249999523162842,0.17499999701976776,0.4216666519641876,18.067532467532466,3064.485595703125,6.0,0.0,0.0,0.0,0.0,25.029346812855113,26.385303844105113,24.58727195046165,26.063787286931817,1.8220251306310877,1.1471785904525162,0.41822676225142047,0.011327882246537642,0.0008718735211855406,0.06243766148885091,0.04875510533650716,0.04371239344278972,0.03670199712117513,0.035965530077616374,0.027944846947987875,0.02404542366663615,0.02080670992533366,30.625,32.650001525878906,31.541667938232422,32.34166717529297,23.108333587646484,24.483333587646484,23.758333206176758,23.78333282470703,15.633333206176758,16.366666793823242,16.0,15.266667366027832,0.016493273801179344,16.824091131036933,17.269697709517047,15.965107310901988,17.279848965731535,16.824091131036933,17.269697709517047,3.683333396911621,4.058333396911621,3.700000047683716,4.058333396911621,18252.31929,58477.20035,301382.8186,589.0833333333334,529.8333333333334,441.5833333333333,704.4166666666666,527.8333333333334,651.5,400.0,0.21519775390625,0.0,0.0,0.0,22.576250076293945,19.334251403808594,24.308250427246094,24.099748611450195,24.560251235961914,15.981499671936035,16.475500106811523,24.073501586914062,19.208999633789062,26.347000122070312,26.99249839782715,24.05175018310547,541.2831168831169,225.63896103896104,0.435636435725359,0.4652625499755222,0.5035060553886872,0.5643743609635077,1412.166015625,1525.826416015625,1660.661865234375,1860.46875,4.472382305194805,4.832332779525163,5.259344878754058,5.892117745535714,5.953332901000977,5.964166641235352,6.1483330726623535,5.235833168029785
